date,ttf_price
,TTF=F
2018-11-15,26.674999237060547
2018-11-16,25.954999923706055
2018-11-19,24.149999618530273
2018-11-20,24.350000381469727
2018-11-21,24.5
2018-11-23,24.81999969482422
2018-11-26,24.545000076293945
2018-11-27,25.15999984741211
2018-11-28,24.299999237060547
2018-11-29,24.635000228881836
2018-11-30,24.690000534057617
2018-12-03,25.084999084472656
2018-12-04,24.415000915527344
2018-12-06,23.165000915527344
2018-12-07,23.145000457763672
2018-12-10,23.25
2018-12-11,23.6200008392334
2018-12-12,23.920000076293945
2018-12-13,24.225000381469727
2018-12-14,24.645000457763672
2018-12-17,24.68000030517578
2018-12-18,23.729999542236328
2018-12-19,24.209999084472656
2018-12-20,24.604999542236328
2018-12-21,24.899999618530273
2018-12-24,24.2450008392334
2018-12-26,24.2450008392334
2018-12-27,23.31999969482422
2018-12-28,22.809999465942383
2018-12-31,21.979999542236328
2019-01-02,22.475000381469727
2019-01-03,22.2549991607666
2019-01-04,22.93000030517578
2019-01-07,21.530000686645508
2019-01-08,22.09000015258789
2019-01-09,21.719999313354492
2019-01-10,21.674999237060547
2019-01-11,22.2549991607666
2019-01-14,21.674999237060547
2019-01-15,22.0
2019-01-16,22.0049991607666
2019-01-17,22.9950008392334
2019-01-18,22.604999542236328
2019-01-22,21.815000534057617
2019-01-23,22.190000534057617
2019-01-24,21.280000686645508
2019-01-25,20.889999389648438
2019-01-28,20.549999237060547
2019-01-29,20.584999084472656
2019-01-30,20.18000030517578
2019-01-31,19.850000381469727
2019-02-01,19.299999237060547
2019-02-04,19.354999542236328
2019-02-05,19.139999389648438
2019-02-06,18.915000915527344
2019-02-07,18.90999984741211
2019-02-08,18.264999389648438
2019-02-11,18.05500030517578
2019-02-12,17.78499984741211
2019-02-13,18.020000457763672
2019-02-14,17.7549991607666
2019-02-15,18.100000381469727
2019-02-19,17.704999923706055
2019-02-20,18.145000457763672
2019-02-21,17.520000457763672
2019-02-22,17.229999542236328
2019-02-25,16.94499969482422
2019-02-26,17.045000076293945
2019-02-27,17.614999771118164
2019-02-28,17.815000534057617
2019-03-01,17.31999969482422
2019-03-04,17.399999618530273
2019-03-05,17.18000030517578
2019-03-06,16.850000381469727
2019-03-07,16.8700008392334
2019-03-08,16.729999542236328
2019-03-11,16.625
2019-03-12,16.209999084472656
2019-03-13,15.725000381469727
2019-03-14,15.604999542236328
2019-03-15,15.25
2019-03-18,14.979999542236328
2019-03-19,15.005000114440918
2019-03-20,15.21500015258789
2019-03-21,14.5649995803833
2019-03-22,14.454999923706055
2019-03-25,14.1850004196167
2019-03-26,14.385000228881836
2019-03-27,14.994999885559082
2019-03-28,14.430000305175781
2019-03-29,14.21500015258789
2019-04-01,13.845000267028809
2019-04-02,13.454999923706055
2019-04-03,14.1899995803833
2019-04-04,14.805000305175781
2019-04-05,16.635000228881836
2019-04-08,15.96500015258789
2019-04-09,16.7549991607666
2019-04-10,15.729999542236328
2019-04-11,15.994999885559082
2019-04-12,15.854999542236328
2019-04-15,15.010000228881836
2019-04-16,14.835000038146973
2019-04-17,15.194999694824219
2019-04-18,14.460000038146973
2019-04-22,14.460000038146973
2019-04-23,14.420000076293945
2019-04-24,14.265000343322754
2019-04-25,14.53499984741211
2019-04-26,14.425000190734863
2019-04-29,14.524999618530273
2019-04-30,14.390000343322754
2019-05-01,14.055000305175781
2019-05-02,14.364999771118164
2019-05-03,14.5649995803833
2019-05-06,14.335000038146973
2019-05-07,14.154999732971191
2019-05-08,14.319999694824219
2019-05-09,14.454999923706055
2019-05-10,13.994999885559082
2019-05-13,13.760000228881836
2019-05-14,13.78499984741211
2019-05-15,13.854999542236328
2019-05-16,13.385000228881836
2019-05-17,12.854999542236328
2019-05-20,12.904999732971191
2019-05-21,12.704999923706055
2019-05-22,12.649999618530273
2019-05-23,12.595000267028809
2019-05-24,12.25
2019-05-28,12.520000457763672
2019-05-29,12.225000381469727
2019-05-30,11.475000381469727
2019-05-31,11.204999923706055
2019-06-03,11.100000381469727
2019-06-04,11.90999984741211
2019-06-05,11.600000381469727
2019-06-06,11.104999542236328
2019-06-07,11.520000457763672
2019-06-10,11.805000305175781
2019-06-11,11.199999809265137
2019-06-12,11.140000343322754
2019-06-13,11.395000457763672
2019-06-14,11.319999694824219
2019-06-17,11.569999694824219
2019-06-18,11.03499984741211
2019-06-19,10.484999656677246
2019-06-20,10.149999618530273
2019-06-21,10.354999542236328
2019-06-24,10.199999809265137
2019-06-25,9.845000267028809
2019-06-26,9.619999885559082
2019-06-27,9.375
2019-06-28,10.114999771118164
2019-07-01,10.364999771118164
2019-07-02,10.225000381469727
2019-07-03,10.295000076293945
2019-07-05,11.21500015258789
2019-07-08,11.880000114440918
2019-07-09,11.760000228881836
2019-07-10,12.135000228881836
2019-07-11,13.130000114440918
2019-07-12,13.279999732971191
2019-07-15,12.895000457763672
2019-07-16,11.414999961853027
2019-07-17,10.989999771118164
2019-07-18,10.734999656677246
2019-07-19,10.8149995803833
2019-07-22,10.15999984741211
2019-07-23,10.75
2019-07-24,10.074999809265137
2019-07-25,10.024999618530273
2019-07-26,9.96500015258789
2019-07-29,9.8100004196167
2019-07-30,9.789999961853027
2019-07-31,11.0
2019-08-01,12.359999656677246
2019-08-02,12.015000343322754
2019-08-05,11.46500015258789
2019-08-06,10.949999809265137
2019-08-07,11.40999984741211
2019-08-08,12.074999809265137
2019-08-09,12.024999618530273
2019-08-12,11.420000076293945
2019-08-13,11.859999656677246
2019-08-14,11.180000305175781
2019-08-15,11.225000381469727
2019-08-16,10.954999923706055
2019-08-19,10.78499984741211
2019-08-20,11.21500015258789
2019-08-21,11.414999961853027
2019-08-22,10.989999771118164
2019-08-23,10.585000038146973
2019-08-26,10.3149995803833
2019-08-27,10.069999694824219
2019-08-28,10.234999656677246
2019-08-29,10.71500015258789
2019-08-30,12.795000076293945
2019-09-03,12.100000381469727
2019-09-04,11.960000038146973
2019-09-05,12.234999656677246
2019-09-06,12.350000381469727
2019-09-09,12.234999656677246
2019-09-10,14.404999732971191
2019-09-11,14.354999542236328
2019-09-12,14.46500015258789
2019-09-13,14.710000038146973
2019-09-16,15.335000038146973
2019-09-17,13.4399995803833
2019-09-18,12.4350004196167
2019-09-19,12.255000114440918
2019-09-20,12.710000038146973
2019-09-23,12.244999885559082
2019-09-24,12.34000015258789
2019-09-25,11.949999809265137
2019-09-26,12.045000076293945
2019-09-27,11.9399995803833
2019-09-30,16.389999389648438
2019-10-01,16.760000228881836
2019-10-02,16.0049991607666
2019-10-03,16.010000228881836
2019-10-04,15.770000457763672
2019-10-07,15.505000114440918
2019-10-08,15.640000343322754
2019-10-09,15.574999809265137
2019-10-10,15.850000381469727
2019-10-11,16.135000228881836
2019-10-14,16.040000915527344
2019-10-15,16.065000534057617
2019-10-16,16.075000762939453
2019-10-17,16.024999618530273
2019-10-18,15.96500015258789
2019-10-21,15.609999656677246
2019-10-22,15.595000267028809
2019-10-23,15.414999961853027
2019-10-24,15.654999732971191
2019-10-25,15.234999656677246
2019-10-28,14.390000343322754
2019-10-29,13.835000038146973
2019-10-30,13.779999732971191
2019-10-31,16.135000228881836
2019-11-01,16.174999237060547
2019-11-04,16.479999542236328
2019-11-05,16.790000915527344
2019-11-06,16.280000686645508
2019-11-07,16.1200008392334
2019-11-08,15.9399995803833
2019-11-11,15.845000267028809
2019-11-12,15.545000076293945
2019-11-13,15.449999809265137
2019-11-14,15.670000076293945
2019-11-15,15.71500015258789
2019-11-18,15.229999542236328
2019-11-19,15.289999961853027
2019-11-20,15.59000015258789
2019-11-21,15.625
2019-11-22,16.049999237060547
2019-11-25,16.235000610351562
2019-11-26,15.850000381469727
2019-11-27,15.979999542236328
2019-11-29,16.329999923706055
2019-12-02,15.8100004196167
2019-12-03,15.770000457763672
2019-12-04,15.880000114440918
2019-12-05,15.414999961853027
2019-12-06,15.140000343322754
2019-12-09,14.890000343322754
2019-12-10,14.529999732971191
2019-12-11,14.045000076293945
2019-12-12,14.770000457763672
2019-12-13,13.805000305175781
2019-12-16,13.890000343322754
2019-12-17,14.460000038146973
2019-12-18,14.949999809265137
2019-12-19,15.005000114440918
2019-12-20,14.234999656677246
2019-12-23,13.024999618530273
2019-12-24,12.604999542236328
2019-12-26,12.604999542236328
2019-12-27,12.765000343322754
2019-12-30,12.295000076293945
2019-12-31,12.050000190734863
2020-01-02,12.074999809265137
2020-01-03,12.984999656677246
2020-01-06,12.279999732971191
2020-01-07,11.930000305175781
2020-01-08,11.96500015258789
2020-01-09,12.180000305175781
2020-01-10,11.9399995803833
2020-01-13,12.055000305175781
2020-01-14,11.305000305175781
2020-01-15,11.180000305175781
2020-01-16,11.114999771118164
2020-01-17,10.930000305175781
2020-01-21,10.774999618530273
2020-01-22,10.454999923706055
2020-01-23,10.430000305175781
2020-01-24,10.454999923706055
2020-01-27,10.524999618530273
2020-01-28,10.789999961853027
2020-01-29,10.149999618530273
2020-01-30,9.779999732971191
2020-01-31,9.755000114440918
2020-02-03,9.210000038146973
2020-02-04,9.364999771118164
2020-02-05,9.3149995803833
2020-02-06,9.149999618530273
2020-02-07,9.069999694824219
2020-02-10,8.645000457763672
2020-02-11,8.555000305175781
2020-02-12,8.720000267028809
2020-02-13,8.890000343322754
2020-02-14,8.880000114440918
2020-02-18,9.380000114440918
2020-02-19,9.569999694824219
2020-02-20,9.5649995803833
2020-02-21,9.40999984741211
2020-02-24,9.045000076293945
2020-02-25,9.005000114440918
2020-02-26,9.069999694824219
2020-02-27,8.869999885559082
2020-02-28,8.875
2020-03-02,8.885000228881836
2020-03-03,9.170000076293945
2020-03-04,8.90999984741211
2020-03-05,8.850000381469727
2020-03-06,8.645000457763672
2020-03-09,8.625
2020-03-10,8.994999885559082
2020-03-11,9.369999885559082
2020-03-12,9.324999809265137
2020-03-13,9.28499984741211
2020-03-16,8.739999771118164
2020-03-17,8.470000267028809
2020-03-18,8.265000343322754
2020-03-19,8.545000076293945
2020-03-20,8.295000076293945
2020-03-23,7.849999904632568
2020-03-24,7.909999847412109
2020-03-25,7.744999885559082
2020-03-26,7.574999809265137
2020-03-27,7.21999979019165
2020-03-30,6.894999980926514
2020-03-31,6.900000095367432
2020-04-01,6.824999809265137
2020-04-02,6.934999942779541
2020-04-03,6.920000076293945
2020-04-06,7.284999847412109
2020-04-07,7.284999847412109
2020-04-08,7.260000228881836
2020-04-09,7.28000020980835
2020-04-13,7.28000020980835
2020-04-14,6.875
2020-04-15,6.650000095367432
2020-04-16,6.90500020980835
2020-04-17,6.994999885559082
2020-04-20,6.619999885559082
2020-04-21,6.315000057220459
2020-04-22,6.224999904632568
2020-04-23,6.054999828338623
2020-04-24,5.769999980926514
2020-04-27,5.940000057220459
2020-04-28,6.144999980926514
2020-04-29,6.014999866485596
2020-04-30,6.21999979019165
2020-05-01,5.84499979019165
2020-05-04,5.739999771118164
2020-05-05,5.675000190734863
2020-05-06,5.764999866485596
2020-05-07,5.84499979019165
2020-05-08,5.829999923706055
2020-05-11,5.704999923706055
2020-05-12,5.315000057220459
2020-05-13,5.119999885559082
2020-05-14,5.264999866485596
2020-05-15,5.21999979019165
2020-05-18,4.920000076293945
2020-05-19,4.610000133514404
2020-05-20,4.460000038146973
2020-05-21,3.825000047683716
2020-05-22,3.890000104904175
2020-05-26,4.125
2020-05-27,3.694999933242798
2020-05-28,3.509999990463257
2020-05-29,4.385000228881836
2020-06-01,4.054999828338623
2020-06-02,4.849999904632568
2020-06-03,5.329999923706055
2020-06-04,5.389999866485596
2020-06-05,5.710000038146973
2020-06-08,5.25
2020-06-09,4.804999828338623
2020-06-10,4.800000190734863
2020-06-11,4.989999771118164
2020-06-12,5.275000095367432
2020-06-15,5.514999866485596
2020-06-16,5.260000228881836
2020-06-17,5.210000038146973
2020-06-18,5.449999809265137
2020-06-19,5.614999771118164
2020-06-22,5.494999885559082
2020-06-23,5.829999923706055
2020-06-24,5.664999961853027
2020-06-25,5.255000114440918
2020-06-26,5.105000019073486
2020-06-29,5.840000152587891
2020-06-30,6.164999961853027
2020-07-01,5.864999771118164
2020-07-02,5.945000171661377
2020-07-06,6.09499979019165
2020-07-07,6.125
2020-07-08,5.934999942779541
2020-07-09,5.755000114440918
2020-07-10,5.474999904632568
2020-07-13,5.110000133514404
2020-07-14,5.085000038146973
2020-07-15,5.224999904632568
2020-07-16,5.059999942779541
2020-07-17,5.114999771118164
2020-07-20,4.730000019073486
2020-07-21,4.789999961853027
2020-07-22,4.829999923706055
2020-07-23,4.985000133514404
2020-07-24,5.010000228881836
2020-07-27,4.784999847412109
2020-07-28,4.960000038146973
2020-07-29,5.175000190734863
2020-07-30,5.224999904632568
2020-07-31,6.025000095367432
2020-08-03,6.800000190734863
2020-08-04,7.355000019073486
2020-08-05,7.320000171661377
2020-08-06,7.940000057220459
2020-08-07,7.929999828338623
2020-08-10,7.590000152587891
2020-08-11,7.414999961853027
2020-08-12,7.170000076293945
2020-08-13,7.309999942779541
2020-08-14,8.020000457763672
2020-08-17,8.180000305175781
2020-08-18,8.550000190734863
2020-08-19,8.354999542236328
2020-08-20,8.149999618530273
2020-08-21,7.619999885559082
2020-08-24,8.359999656677246
2020-08-25,8.864999771118164
2020-08-26,9.149999618530273
2020-08-27,8.869999885559082
2020-08-28,11.170000076293945
2020-08-31,11.239999771118164
2020-09-01,11.295000076293945
2020-09-02,11.109999656677246
2020-09-03,11.734999656677246
2020-09-04,11.680000305175781
2020-09-08,10.800000190734863
2020-09-09,10.734999656677246
2020-09-10,10.515000343322754
2020-09-11,10.494999885559082
2020-09-14,10.704999923706055
2020-09-15,10.895000457763672
2020-09-16,11.319999694824219
2020-09-17,11.119999885559082
2020-09-18,11.475000381469727
2020-09-21,11.494999885559082
2020-09-22,11.704999923706055
2020-09-23,12.020000457763672
2020-09-24,11.635000228881836
2020-09-25,11.664999961853027
2020-09-28,12.350000381469727
2020-09-29,12.279999732971191
2020-09-30,13.28499984741211
