date,epex_price,load_mw,mean_sent,n_headlines,sent_smooth,ttf_price,ret_1d,fwd1_ret,sent_lag1,sent_lag2,sent_lag3,sent_lag5,sent_lag7,ret_vol_10,load_chg,load_z,ttf_ret_1d,ttf_ret_lag1,ttf_ret_lag2,ttf_ret_lag3
2019-05-21,43.2875,59872.29166666666,0.0,0,0.0,12.704999923706056,-0.06487965579938426,-0.07398209644816633,0.0,0.0,0.0,0.0,0.0,0.38808029494071106,0.04272537347874583,0.8954982263478618,-0.015497854583766624,0.003889552120992512,0.0,0.0
2019-05-22,40.085,59305.208333333336,0.0,0,0.0,12.649999618530272,-0.07398209644816633,0.01463556608872807,0.0,0.0,0.0,0.0,0.0,0.3421661059713889,-0.00947154881744805,0.7596109518632955,-0.004329028375132937,-0.015497854583766624,0.003889552120992512,0.0
2019-05-23,40.67166666666667,58388.083333333336,0.0,0,0.0,12.595000267028809,0.01463556608872807,-0.005163299594312165,0.0,0.0,0.0,0.0,0.0,0.12215324540511906,-0.01546449335183464,0.5806085481553375,-0.0043477749533602505,-0.004329028375132937,-0.015497854583766624,0.003889552120992512
2019-05-24,40.461666666666666,57567.91666666666,0.0,0,0.0,12.25,-0.005163299594312165,-0.09357622440993518,0.0,0.0,0.0,0.0,0.0,0.12156379027233195,-0.014046816059784084,0.4364469218905824,-0.027391842772083952,-0.0043477749533602505,-0.004329028375132937,-0.015497854583766624
2019-05-25,36.67541666666667,47777.91666666666,0.0,0,0.0,12.25,-0.09357622440993518,-0.4110837186580476,0.0,0.0,0.0,0.0,0.0,0.12550624404821728,-0.17006000159232215,-1.2169930454726516,0.0,-0.027391842772083952,-0.0043477749533602505,-0.004329028375132937
2019-05-26,21.59875,44168.875,0.0,0,0.0,12.25,-0.4110837186580476,0.636726662422594,0.0,0.0,0.0,0.0,0.0,0.18010668449400966,-0.07553786180854105,-1.6826639330376822,0.0,0.0,-0.027391842772083952,-0.0043477749533602505
2019-05-27,35.35125,56989.875,0.0,0,0.0,12.25,0.636726662422594,0.22576995155758284,0.0,0.0,0.0,0.0,0.0,0.2803512492957894,0.2902722788388883,0.40221634913305043,0.0,0.0,0.0,-0.027391842772083952
2019-05-28,43.3325,58038.5,0.0,0,0.0,12.520000457763672,0.22576995155758284,-0.03637569953268338,0.0,0.0,0.0,0.0,0.0,0.2824774641742613,0.018400198280835056,0.5278463878863803,0.022040853694993645,0.0,0.0,0.0
2019-05-29,41.75625,56781.625,0.0,0,0.0,12.225000381469728,-0.03637569953268338,-0.6145586987975853,0.0,0.0,0.0,0.0,0.0,0.28201400359333073,-0.02165588359451054,0.31668117535941936,-0.023562305551755314,0.022040853694993645,0.0,0.0
2019-05-30,16.094583333333333,46122.54166666666,0.0,0,0.0,11.475000381469728,-0.6145586987975853,1.2246615062003263,0.0,0.0,0.0,0.0,0.0,0.33420201279925527,-0.18772064613038708,-1.4387580821839947,-0.06134969133717383,-0.023562305551755314,0.022040853694993645,0.0
2019-05-31,35.805,50247.958333333336,0.0,0,0.0,11.204999923706056,1.2246615062003263,-0.16316389703486467,0.0,0.0,0.0,0.0,0.0,0.5210541230978344,0.08944469488437079,-0.7982132096158266,-0.023529450874762436,-0.06134969133717383,-0.023562305551755314,0.022040853694993645
2019-06-01,29.96291666666667,47048.16666666666,0.0,0,0.0,11.204999923706056,-0.16316389703486467,-0.27018119620085945,0.0,0.0,0.0,0.0,0.0,0.5248592876606595,-0.06368003343419448,-1.2688256175454393,0.0,-0.023529450874762436,-0.06134969133717383,-0.023562305551755314
2019-06-02,21.8675,43903.91666666666,0.0,0,0.0,11.204999923706056,-0.27018119620085945,0.6875690713006362,0.0,0.0,0.0,0.0,0.0,0.5362707931340975,-0.06683044681160089,-1.652059355186765,0.0,0.0,-0.023529450874762436,-0.06134969133717383
2019-06-03,36.90291666666666,57661.125,0.0,0,0.0,11.100000381469728,0.6875690713006362,0.05661250804475726,0.0,0.0,0.0,0.0,0.0,0.5720045591501846,0.313348087775009,0.5631612806964393,-0.009370775810018883,0.0,0.0,-0.023529450874762436
2019-06-04,38.99208333333333,58886.04166666666,0.0,0,0.0,11.90999984741211,0.05661250804475726,-0.027249121082270955,0.0,0.0,0.0,0.0,0.0,0.5677712127180379,0.021243370930876804,0.710959584124476,0.07297292235183961,-0.009370775810018883,0.0,0.0
2019-06-05,37.92958333333333,59892.16666666666,0.0,0,0.0,11.600000381469728,-0.027249121082270955,-0.0382177499972538,0.0,0.0,0.0,0.0,0.0,0.5391081463674613,0.017085967599848484,0.8742362478762281,-0.026028502931487396,0.07297292235183961,-0.009370775810018883,0.0
2019-06-06,36.48,59155.625,0.0,0,0.0,11.104999542236328,-0.0382177499972538,0.030987298976608235,0.0,0.0,0.0,0.0,0.0,0.5162233017910359,-0.012297796317270016,0.7558063232182297,-0.04267248473751195,-0.026028502931487396,0.07297292235183961,-0.009370775810018883
2019-06-07,37.610416666666666,56301.75,0.0,0,0.0,11.520000457763672,0.030987298976608235,-2.1230820362266662,0.0,0.0,0.0,0.0,0.0,0.5148113969421902,-0.04824351023254336,0.3025785259432519,0.03737063778786709,-0.04267248473751195,-0.026028502931487396,0.07297292235183961
2019-06-08,-42.239583333333336,48348.91666666666,0.0,0,0.0,11.520000457763672,-2.1230820362266662,-1.5326658446362516,0.0,0.0,0.0,0.0,0.0,0.8699151887333387,-0.14125375025347064,-0.9835630228947289,0.0,0.03737063778786709,-0.04267248473751195,-0.026028502931487396
2019-06-09,22.499583333333334,41887.91666666666,0.0,0,0.0,11.520000457763672,-1.5326658446362516,0.3941554473230986,0.0,0.0,0.0,0.0,0.0,0.970154150834688,-0.13363277701844412,-1.8748157153333131,0.0,0.0,0.03737063778786709,-0.04267248473751195
2019-06-10,31.36791666666667,43215.41666666666,0.0,0,0.0,11.80500030517578,0.3941554473230986,0.4240001062656906,0.0,0.0,0.0,0.0,0.0,0.8627782767493515,0.03169171698282125,-1.5665372482885866,0.024739569104794468,0.0,0.0,0.03737063778786709
2019-06-11,44.66791666666666,55897.083333333336,0.0,0,0.0,11.199999809265137,0.4240001062656906,-0.014906299264013101,0.0,0.0,0.0,0.0,0.0,0.8924821341071798,0.2934523752133211,0.3421266514475973,-0.05124951124697441,0.024739569104794468,0.0,0.0
2019-06-12,44.00208333333333,59018.75,0.0,0,0.0,11.140000343322754,-0.014906299264013101,-0.12477628900146776,0.0,0.0,0.0,0.0,0.0,0.8951635803839214,0.05584668251921299,0.8194667603339988,-0.005357095264657774,-0.05124951124697441,0.024739569104794468,0.0
2019-06-13,38.51166666666666,57356.958333333336,0.0,0,0.0,11.395000457763672,-0.12477628900146776,0.08064655732029258,0.0,0.0,0.0,0.0,0.0,0.8393482748542995,-0.02815701224893219,0.5695495112056048,0.02289049430718948,-0.005357095264657774,-0.05124951124697441,0.024739569104794468
