date,epex_price,load_mw,mean_sent,n_headlines,sent_smooth,ttf_price,dprice_1d,fwd1_dprice,dprice_lag1,sent_lag1,dprice_lag2,sent_lag2,dprice_lag3,sent_lag3,dprice_lag5,sent_lag5,dprice_lag7,sent_lag7,load_chg,load_z,dprice_vol_10,ttf_d1,ttf_d1_lag1,ttf_d1_lag2,ttf_d1_lag3
2019-11-06,51.79083333333333,61876.41666666666,0.0,0,0.0,16.280000686645508,9.088750000000005,-9.074166666666663,4.000416666666659,0.0,12.013333333333335,0.0,-0.7870833333333316,0.0,-10.368749999999999,0.0,-0.09208333333333485,0.0,0.018359539204573005,1.006124279510591,9.48121439357073,-0.5100002288818359,0.3100013732910156,0.30500030517578125,0.0
2019-11-07,42.71666666666667,62526.54166666666,0.0,0,0.0,16.1200008392334,-9.074166666666663,4.405833333333334,9.088750000000005,0.0,4.000416666666659,0.0,12.013333333333335,0.0,-4.790416666666669,0.0,-5.387500000000003,0.0,0.01050683014664977,1.087743553093635,7.583009992725147,-0.15999984741210938,-0.5100002288818359,0.3100013732910156,0.30500030517578125
2019-11-08,47.1225,61457.458333333336,0.0,0,0.0,15.9399995803833,4.405833333333334,-5.43,-9.074166666666663,0.0,9.088750000000005,0.0,4.000416666666659,0.0,-0.7870833333333316,0.0,-10.368749999999999,0.0,-0.01709807235194105,0.8791019365300174,7.488469802092599,-0.18000125885009766,-0.15999984741210938,-0.5100002288818359,0.3100013732910156
2019-11-09,41.6925,52416.833333333336,0.0,0,0.0,15.9399995803833,-5.43,-0.720000000000006,4.405833333333334,0.0,-9.074166666666663,0.0,9.088750000000005,0.0,12.013333333333335,0.0,-4.790416666666669,0.0,-0.14710378927428802,-0.6585025802680059,7.6758135161457615,0.0,-0.18000125885009766,-0.15999984741210938,-0.5100002288818359
2019-11-10,40.9725,49245.25,0.0,0,0.0,15.9399995803833,-0.720000000000006,0.13375000000000625,-5.43,0.0,4.405833333333334,0.0,-9.074166666666663,0.0,4.000416666666659,0.0,-0.7870833333333316,0.0,-0.060506961822061056,-1.1329434591137153,7.494341364422748,0.0,0.0,-0.18000125885009766,-0.15999984741210938
2019-11-11,41.10625,62277.66666666666,0.0,0,0.0,15.845000267028809,0.13375000000000625,1.0941666666666592,-0.720000000000006,0.0,-5.43,0.0,4.405833333333334,0.0,9.088750000000005,0.0,12.013333333333335,0.0,0.26464312124858047,1.030927921365142,6.586638329014169,-0.09499931335449219,0.0,0.0,-0.18000125885009766
2019-11-12,42.20041666666666,63254.583333333336,0.0,0,0.0,15.545000076293944,1.0941666666666592,4.879166666666677,0.13375000000000625,0.0,-0.720000000000006,0.0,-5.43,0.0,-9.074166666666663,0.0,4.000416666666659,0.0,0.015686468664529496,1.1414190205868107,6.2790310941643215,-0.30000019073486506,-0.09499931335449219,0.0,0.0
2019-11-13,47.07958333333334,62740.625,0.0,0,0.0,15.449999809265137,4.879166666666677,-1.7562500000000085,1.0941666666666592,0.0,0.13375000000000625,0.0,-0.720000000000006,0.0,4.405833333333334,0.0,9.088750000000005,0.0,-0.008125234666789716,0.9991284281828973,6.308064550545081,-0.09500026702880682,-0.30000019073486506,-0.09499931335449219,0.0
2019-11-14,45.32333333333333,62400.79166666666,0.0,0,0.0,15.670000076293944,-1.7562500000000085,-7.423333333333332,4.879166666666677,0.0,1.0941666666666592,0.0,0.13375000000000625,0.0,-5.43,0.0,-9.074166666666663,0.0,-0.005416479885773207,0.9162210897047003,5.313347996227357,0.22000026702880682,-0.09500026702880682,-0.30000019073486506,-0.09499931335449219
2019-11-15,37.9,61408.208333333336,0.0,0,0.0,15.71500015258789,-7.423333333333332,0.1983333333333377,-1.7562500000000085,0.0,4.879166666666677,0.0,1.0941666666666592,0.0,-0.720000000000006,0.0,4.405833333333334,0.0,-0.01590658238176712,0.7384577560340028,5.727770490653113,0.04500007629394709,0.22000026702880682,-0.09500026702880682,-0.30000019073486506
